raw_remote_id,name,kana,elevation_m,unified_poi_id
233,市の瀬,,450,28035
234,一の倉,いちのくら,450,28036
235,南休石,,446,28037
236,飯盛山,,429,
237,大杣山,,428,25808
238,丸倉,,426,25810
239,ツヅロウ,,420,25811
240,大杣,,418,25809
241,雨引山,,418,8847
242,蔵王山,ざおうやま,410,23797
243,三の谷,,409,25808
244,高塚,,406,28041
245,馬の背,,405,25812
246,コンデヘラ,こんでへら,389,25066
247,正法寺山,,384,28040
248,鎌刃城,,384,28039
249,向山,,380,
250,城山,しろやま,373,25813
251,笹山,ささやま,373,25815
252,城山,,372,25515
253,菰野富士,,370,17996
254,笹尾,,364,25702
255,野尻,,363,28042
256,ナメラダン,,361,25816
257,本堂山,,360,23567
258,廻り戸,,352,25817
259,源田,,351,25818
260,南土山,,350,28043
261,行者山,,347,25819
262,下明谷,,344,24667
263,石子山,いしこやま,341,18396
264,竹の尻,,340,28044
265,花ノ木,,339,24925
266,玉兎山,,339,25820
267,大沢竜王山,,336,25821
268,青竜山,せいりゅうやま,333,11122
269,醒ヶ井,,326,25822
270,稲荷山,,323,23794
271,丸岡,,315,25823
272,ゴイハタ,,313,25824
273,正樂寺山,,310,23566
274,通谷,かよいだに,309,25224
275,小岳,,302,11089
276,六原山,,294,25825
277,久我,,294,25826
278,松尾山,,293,9291
279,羽黒山,,290,8849
280,四手,,288,25773
281,筆捨山,,285,8845
282,東垣内,,276,25827
283,板屋行者山,,274,25828
284,丸山,,270,23765
285,一円,,270,28045
286,長寸山,ながすやま,268,23764
287,宇賀,,268,28046
288,経谷,,265,25829
289,牛谷山,,263,25830
290,長坂山,,262,11087
291,川東,,258,25831
292,太尾山,,254,28047
293,鳥居野,,250,25832
294,ヤクシ山,,250,25833
295,関富士,,242,19714
296,平井,,231,25834
297,丸山,まるやま,224,25835
298,観音山,,224,8850
299,梶ヶ坂,,206,25836
300,勝ヶ谷,,200,28048
