raw_remote_id,name,kana,elevation_m,unified_poi_id
161,石尊山,せきそんさん,481,3189
162,女体山,にょたいさん,409,3341
163,薬師岳,やくしだけ,386,3342
164,高鳥山,たかとりさん,337,3340
165,焼森山,やきもりやま,420,2858
166,鶏足山,けいそくさん,430,2857
167,高知山,たかちやま,398,3130
168,大山,おおやま,404,3128
169,前山,まえやま,369,3129
170,名野山,なのやま,426,3119
171,堂室山,どうむろやま,306,3136
172,東立室,ひがしたつむろ,957,3232
173,西立室,にしたつむろ,973,3231
174,赤倉山,あかくらやま,1442,3111
175,城山,しろやま,443,3126
176,高へら山,たかへらやま,433,3135
177,半蔵山,はんぞうやま,502,2806
178,兜山,かぶとやま,372,2808
179,大萱山,おおかややま,1154,2800
180,石倉山,いしくらやま,1110,2798
181,二子山,ふたごやま,1556,2794
182,丸山,まるやま,852,3223
183,男鹿岳,おじかだけ,1777,266
184,大平山,たいへいざん,1960,3108
185,黒檜岳,くろびだけ,1976,3106
186,若見山,わかみやま,1126,3294
187,桝形山,ますがたやま,1086,3299
188,月山,がっさん,875,3237
189,温泉ヶ岳,ゆせんがたけ,2333,3164
190,外山,とやま,2204,3173
191,萬蔵山,まんぞうさん,534,3386
192,御亭山,こてやさん,513,3387
193,高倉山,たかくらさん,501,3364
194,芝草山,しばくさやま,1342,4703
195,石尊山,せきそんさん,421,3369
196,鷲子山,とりのこさん,468,3343
197,滝向山,たきむかいやま,993,3289
198,足尾山,あしおさん,410,2859
199,新田山,にったやま,493,3344
200,稲荷山,いなりやま,298,3382
201,成功山,せいこうざん,274,3388
202,東堂山,とうどうさん,618,3389
203,鴫内山,しぎうちやま,1414,3313
204,小佐飛山,こさびやま,1429,3310
205,白倉山,しらくらやま,1460,3303
206,田代山,たしろやま,520,3238
207,田代山,たしろやま,1100,4702
208,塩沢山,しおざわやま,1264,3291
209,横瀬山,よこせやま,1284,3282
210,明神岳,みょうじんだけ,1640,3297
211,狸原山,たぬきばらやま,1201,3293
212,宿堂坊山,しゅくどうぼうやま,1968,3109
213,八幡山,はちまんやま,160,18131
