raw_remote_id,name,kana,elevation_m,unified_poi_id
151,添岳,そえだけ,869.7,24883
152,大祖山,おおそやま,897.7,15399
153,玖珠山,くすやま,791.5,28375
154,遠見山,とおみやま,317,15157
155,老久保山,おいのくぼやま,253.8,26155
156,栂岳,つがだけ,875.6,28376
157,高嶽,たかだけ,714.1,16178
158,貝殻岳,かいがらだけ,507.8,15349
159,城山,しろやま,774.1,15299
160,宇治山,うじやま,646.9,27516
161,永岩城,ながいわじょう,530.7,26276
162,黒門山,くろもんやま,1037,15203
163,赤樫山,あかがしやま,727.3,28377
164,烏帽子岳,えぼしだけ,532.1,16291
165,小屋ヶ岳,こやがだけ,991,16339
166,愛宕山,あたごやま,285.5,15221
167,米突山,こめつきやま,151.2,27112
168,山犬岳,やまいぬだけ,773.2,28378
169,田代山,たしろやま,342.7,15547
170,羅漢寺山,らかんじやま,345.9,26266
171,六正山,ろくしょうやま,312.4,28379
172,烏帽子山,えぼしやま,572.9,16279
173,群山,むれやま,1043.2,15243
174,丸岳,まるだけ,685.9,24882
175,日神山,ひんがみやま,776.2,22134
176,保慶山,ほけいやま,1015.5,28380
177,白木山,しらきやま,464.4,26162
178,高屋山,たかややま,485.1,28381
179,吉井山,よしいやま,254.1,15273
180,小松尾山,こまつおやま,815.4,22683
181,無戸,なかど,556.4,28382
182,烏岳,からすだけ,330.1,15314
183,石神山,いしがみやま,602,25074
184,尾山,おやま,749.9,28383
185,しげじ山,しげじやま,396.6,26329
186,樫ノ峰,かしのみね,346.1,28384
187,上ノ畑山,うえのはたやま,468.5,27472
188,柿ノ木山,かきのきやま,490.5,26144
189,三保山,みほやま,178.9,28385
190,池ノ谷山,いけのたにやま,552,25076
191,高尾山,たかおさん,340.7,25181
192,椎葉山,しいばやま,459.7,26454
193,広野山,ひろのやま,512.2,28386
194,立石山,たていしやま,1024.5,23936
195,惣見山,そうみやま,904,25138
196,尾群山,おむれさん,413.7,24875
197,上津小野山,こうずおのやま,687.9,26361
198,古笹山,ふるざさやま,275.2,25270
199,中山,なかやま,434.2,28387
200,石井山,いしいやま,487.5,25084
201,大峰,おおみね,275.4,26300
202,合良ヶ岳,ごうらがだけ,486,16278
203,長峰,ながみね,501.5,28388
204,八山,ややま,312,15309
205,高塚山,たかつかやま,726.2,16216
509,吉松山,よしまつやま,246.7,26047
510,駒鳴砦,こまなきとりで,362.9,27538
511,中嶽山,なかだけさん,540,28389
512,二つ山,ふたつやま,316,28390
513,毛谷村岳,けやむらだけ,1124,28391
514,立石山,たていしやま,1210,28392
515,クズロ山,くずろやま,606.5,25660
516,烏帽子,えぼし,384,25516
517,丸山,まるやま,110,28393
518,オシガヲの台,おしがおのだい,985,24075
519,長葉山,ながはやま,338.7,28394
520,石建峠山,いしだてとうげやま,1055,28395
521,戸方山,とかたやま,207,25305
522,八丁山,はっちょうやま,458.8,28396
523,更原山,ふけばるやま,561.1,28397
524,向山,むかいやま,350,28398
525,扇山,おうぎやま,376.9,28399
526,キリノキ岳,きりのきだけ,117.6,28400
527,商人山,しょうにんやま,661.8,28401
528,立平山,たてひらやま,240.3,28402
529,御側山,おそばやま,1077.1,28403
530,崩れ山,くずれやま,548,28404
531,手汐山,てしおやま,310,28405
532,丸岩,まるいわ,320.5,28406
533,角取山,つのとりやま,717.9,16174
534,高城,たかじょう,464,27079
535,宇土岳,うどだけ,731.5,28407
536,猫が岩山,ねこがいわやま,722,16287
537,赤石,あかいし,577.5,28408
538,※ No 118,,,
539,空ヶ塔,そらがとう,565.4,28409
540,大平山,おおひらやま,342.5,25292
541,御嶽,みたけ,388,26092
542,金丸山,かなまるやま,466.2,25215
543,雨乞岳,あまごいだけ,710,28410
544,王子山,おうじやま,347,15310
545,五塔峰,ごとうほう,168.8,26268
546,下湯沢台,しもゆざわだい,1185,19538
547,向岳,むこうだけ,717,27285
548,坂原山,さかばるやま,248.2,26531
549,吹越岳,ふきごしだけ,445,26091
550,和田山,わだやま,647.1,28411
551,権現山,ごんげんやま,197.3,28412
552,夫婦山,めおとやま,537.2,26481
553,ハゼバル山,はぜばるやま,1040,28413
554,大平山,おおひらやま,390,28414
555,天向山,てんこうさん,174.1,26617
