raw_remote_id,name,kana,elevation_m,unified_poi_id
151,掃部ヶ岳,かもんがたけ,1449,338
152,杏ヶ岳,すもんがたけ,1292,2559
153,鐘原ヶ岳,かねはらがたけ,1225,18066
154,天狗山,てんぐやま,1179,2560
155,居鞍岳,いくらだけ,1340,2562
156,古賀良山,こがらさん,982,2558
157,天目山,てんもくざん,1303,2563
158,鬢櫛山,びんぐしやま,1350,2565
159,烏帽子ヶ岳,えぼしがたけ,1363,2578
160,三ッ峰山,みつみねさん,1315,2569
161,水沢山,みずさわやま,1194,2576
162,相馬山,そうまさん,1411,2573
163,二ッ岳,おだけ,1343,2574
164,榛名富士,はるなふじ,1390,2568
165,臥牛山,ねうしやま,1232,2579
166,音羽山,おとわやま,1015,2570
167,種山,たねやま,909,2580
168,大高山,おおたかやま,2080,2969
169,ダン沢ノ頭,だんざわのかしら,2040,18067
170,赤石山,あかいしやま,2109,2971
171,横手山,よこてやま,2307,328
172,鉢山,はちやま,2041,2973
173,一ッ石,ひとついし,1825,18068
174,三壁山,みつかべやま,1970,18069
175,高沢山,たかざわやま,1906,2970
176,エビ山,えびやま,1744,2982
177,弁天山,べんてんやま,1649,2983
178,八間山,はちけんざん,1934,2981
179,白砂山,しらすなやま,2140,321
180,木戸山,きどさん,1732,2980
181,コシキの頭,こしきのかしら,1610,9219
182,栂の頭,つがのかしら,1565,9212
183,稲包山,いなつつみやま,1598,2985
184,赤沢山,あかざわやま,1455,2986
185,大須山,おおすやま,1431,18070
186,雨見山,あまみやま,1347,2988
187,川手山,かわてやま,1184,17957
188,唐沢山,からさわやま,1243,2984
189,新行山,しんぎょうさん,1171,18071
190,高野山,たかやさん,1112,2990
191,不納山,ぶのうざん,1291,2989
192,保戸野山,ほどのさん,1074,2987
193,阿能川岳,あのうがわだけ,1611,3059
194,小出俣山,おいずまたやま,1749,3058
195,赤沢山,あかさわやま,1328,3054
196,高倉山,たかくらやま,1449,3055
197,谷川岳,たにがわだけ,1977,315
198,オジカ沢ノ頭,おじかざわのかしら,1890,18072
199,万太郎山,まんたろうやま,1954,316
200,仙ノ倉山,せんのくらやま,2026,317
201,平標山,たいらっぴょうやま,1984,3043
202,大源太山,だいげんたさん,1764,3045
203,三国山,みくにやま,1636,3047
204,キワノ平ノ頭,きわのだいらのかしら,1511,17932
205,大峰山,おおみねやま,1254,2992
206,吾妻耶山,あづまやさん,1341,318
207,高畠山,たかはたやま,1143,2994
208,味城山,みじょうやま,757,2996
209,一ノ倉岳,いちのくらだけ,1974,314
210,茂倉岳,しげくらだけ,1978,313
211,武能岳,ぶのうだけ,1760,7899
212,七ツ小屋山,ななつごややま,1675,7894
213,朝日岳,あさひだけ,1945,311
214,笠ヶ岳,かさがたけ,1852,7898
215,白毛門,しらがもん,1720,312
216,大水上山,おおみなかみやま,1831,8096
217,丹後山,たんごやま,1808,8095
218,平ヶ岳,ひらがたけ,2141,292
219,四郎岳,しろうだけ,2156,3204
220,燕巣山,つばくろすやま,2222,3205
221,荷鞍山,にぐらやま,2024,3202
222,皿伏山,さらぶせやま,1917,3203
223,物見山,ものみやま,2113,3207
224,鬼怒沼山,きぬぬまやま,2141,288
225,黒岩山,くろいわやま,2163,287
226,日光白根山,にっこうしらねさん,2578,274
227,金精山,こんせいざん,2244,3165
228,温泉ヶ岳,ゆせんがたけ,2333,3164
229,白檜岳,しろびたけ,2394,18073
230,錫ヶ岳,すずがたけ,2388,3160
231,笠ヶ岳,かさがたけ,2246,3159
232,沼ノ上山,ぬまのかみやま,1541,3156
233,宿堂坊山,しゅくどうぼうやま,1968,3109
234,皇海山,すかいさん,2144,275
235,鋸山,のこぎりやま,1998,3100
236,岳ヶ倉山,たけがくらさん,1816,3256
237,ススガ峰,すすがみね,1953,3255
238,大白沢山,おおしらさわやま,1942,3262
239,与作岳,よさくだけ,1933,3260
240,至仏山,しぶつさん,2228,295
241,尾瀬笠ヶ岳,かさがたけ,2057,3194
242,西山,にしやま,1898,3195
243,中原山,なかはらやま,1969,17877
244,大行山,だいぎょうさん,1780,3199
245,雨ヶ立山,あまがたつやま,1627,17920
246,家ノ串,いえのぐし,1534,17922
247,高塒山,たかとややま,1338,18074
248,幕岩岳,まくいわだけ,1342,18075
249,高無山,たかなしやま,1330,18076
250,前武尊,まえほたか,2040,3154
251,武尊山,ほたかさん,2158,296
252,剣ヶ峰山,けんがみねさん,2020,18077
253,鹿俣山,かのまたやま,1637,3148
254,迦葉山,かしょうざん,1322,3146
255,尼ヶ禿山,あまがはげやま,1466,3143
256,向山,むかいやま,1323,18078
257,高平山,たかひらやま,985,3144
258,高檜山,たかびやま,1315,3145
259,板沢山,いたざわやま,1147,3084
260,大戸屋山,おおとやさん,941,3085
261,高王山,たかおうやま,766,3087
262,戸神山,とかみやま,772,3088
263,月夜野石尊山,つきよのせきそんさん,752,3086
264,三峰山,みつみねやま,1122,17864
265,朝倉山,あさくらやま,1289,17879
266,浅松山,あさまつやま,1291,3092
267,雨乞山,あまごいやま,1068,3093
268,赤倉山,あかくらやま,1257,3095
269,高岩,たかいわ,1324,17906
270,天狗山,てんぐやま,1023,18079
271,大楊山,おおようやま,1236,18080
272,万寿ヶ峰,まんじゅがみね,1312,18081
273,水無山,みずなしやま,1271,17901
274,想台山,そうだいさん,920,18082
275,大平山,おおひらやま,622,18083
276,子持山,こもちやま,1296,339
277,黒檜山,くろびさん,1828,279
278,地蔵岳,じぞうだけ,1674,280
279,荒山,あらやま,1572,2769
280,鍋割山,なべわりやま,1332,2770
281,長七郎山,ちょうしちろうさん,1579,2768
282,鈴ヶ岳,すずがたけ,1565,2766
283,船ヶ鼻山,ふねがはなやま,1466,17984
284,奥袈裟丸山,おくけさまるやま,1958,18084
285,後袈裟丸山,うしろけさまるやま,1910,17869
286,袈裟丸山,けさまるやま,1878,18026
287,大萱山,おおがややま,1154,2800
288,残馬山,ざんまさん,1107,17867
289,三境山,さんきょうざん,1088,2776
290,白浜山,しらはまやま,1125,17851
291,根本山,ねもとさん,1199,2774
292,氷室山,ひむろやま,1123,2773
293,栗生山,くりゅうさん,968,2771
294,大畑山,おおはたやま,754,17846
295,中野山,なかのやま,785,17896
296,小夜戸山,さやどやま,1065,17884
297,鳴神山,なるかみやま,980,2741
298,荒神山,こうじんやま,624,2740
299,駒見山,こまみやま,600,17918
300,仙人ヶ岳,せんにんがたけ,663,2749
