raw_remote_id,name,kana,elevation_m,unified_poi_id
153,釜糠,かまぬか,588.3,22295
154,倉ノ谷山,くらのたにやま,626.1,22296
155,大岩山,おおいわやま,758.2,18592
156,高モッコ,たかもっこ,572.1,19900
157,畑ヶ岳,はたがたけ,587.9,22297
158,鳥ヶ岳,とりがだけ,542,20197
159,向山,うしろやま,695.4,21031
160,萱山,かややま,648,18978
161,空山,そらやま,594.9,22298
162,といし山,といしやま,535.9,10772
163,三峠山,みとけやま,667.7,10769
164,笹尾谷山,ささおたにやま,511.9,22299
165,雲石嶽,つくもいしだけ,566.9,19139
166,五条山,ごじょうやま,568.4,10771
167,三角塔,さんかくとう,458.2,22300
168,兜山,かぶとやま,429,10712
169,西谷山,さいだんやま,559.6,10713
170,雨石山,あまいしやま,611,10715
171,櫃ヶ嶽,ひつがたけ,582,10714
172,雲取山,くもとりやま,911,19141
173,灰屋山,はいややま,732.8,22301
174,ジョウラク,じょうらく,671.3,22302
175,黒尾山,くろおやま,555.7,22303
176,東俣山,ひがしまたやま,670.4,20258
177,黒尾山,くろおやま,509.3,10728
178,白岩山,しろいわやま,540,10726
179,黒尾山,くろおやま,569,10725
180,嶽山,だけやま,557.7,22304
181,西ノ谷,にしのだん,512.1,22305
182,尾山,おやま,538.5,18847
183,碁石,ごいし,528.7,19221
184,三頭山,みつづこやま,728,10733
185,龍ヶ岳,りゅうがだけ,921,10667
186,鎌ヶ岳,かまがだけ,623,10732
187,千歳山,ちとせやま,622.1,10730
188,諸木山,もろぎやま,496.8,10731
189,竜王ヶ岳,りゅうおうがだけ,498.5,10734
190,筏森山,いかだもりやま,294.9,10737
191,三郎ヶ岳,さぶろうがだけ,613.4,10658
192,牛松山,うしまつやま,636,10661
193,みすぎ山,みすぎやま,430.1,22306
194,行者山,ぎょうじゃやま,430.8,10662
195,朝日山,あさひやま,460,10665
196,高山,たかやま,372.1,10652
197,胎金寺山,たいこんじさん,423.4,10651
198,八ッ尾山,やつおさん,465.8,21110
199,高山,たかやま,520,22307
200,深山,みやま,790.6,10653
201,掃雲峰,そううんぽう,723,22308
202,金山,かなやま,692.2,18941
203,半国山,はんこくさん,774.2,10654
204,横尾山,よこおやま,784.8,21179
205,小和田山,こわだやま,611.6,10592
206,霊仙ヶ岳,れいせんがだけ,536.2,10603
207,明神ヶ岳,みょうじんがだけ,523.4,10605
208,烏ヶ岳,からすがだけ,438.9,22309
209,黒柄岳,くろがらだけ,526.7,10606
210,高岳,たかだけ,555.7,22310
211,鴻応山,こうのやま,678.7,10607
212,湯谷ヶ岳,ゆやがたけ,622.1,10608
213,三国岳,さんごくだけ,959.1,10821
214,経ヶ岳,きょうがだけ,889,10820
215,イチゴ谷山,いちごたにやま,892.1,18422
216,小野村割岳,おのむらわりだけ,931.7,18837
217,フカンド山,ふかんどやま,853.5,20637
218,鎌倉山,かまくらやま,950.5,10783
219,峰床山,みねとこやま,969.9,10778
220,桑谷山,くわたにやま,924.9,19197
221,チセロ谷山,ちせろだにやま,715.6,22311
222,鍋谷山,なべたにやま,859,10782
223,湯槽山,ゆぶねやま,763.1,10780
224,皆子山,みなごやま,971.3,720
225,滝谷山,たきだにやま,876,10785
226,天狗杉,てんぐすぎ,837,20080
227,魚ノ子山,うおのこやま,552.2,22312
228,宮メズラ,みやめずら,560,22313
229,梶山,かじやま,681.1,10747
230,小野山,おのやま,670,22314
231,水井山,みずいやま,793.9,10753
232,横高山,よこたかやま,767,10754
233,大比叡,だいひえい,848.1,722
234,四明ヶ岳,しめいがだけ,838,10685
235,てんこ山,てんこやま,442.2,20093
236,ナッチョ,なっちょ,812.5,20282
237,天ヶ岳,あまがだけ,788,10744
238,焼杉山,やけすぎやま,717.4,10745
239,金毘羅山,こんぴらやま,572.5,10749
240,翠黛山,すいたいさん,577,10748
241,瓢箪崩山,ひょうたんくずれやま,532,10752
242,戸谷峰,とだにみね,524.8,22315
243,鞍馬山,くらまやま,584,10750
244,貴船山,きぶねやま,716,10746
245,竜王岳,りゅうおうだけ,500,10751
246,箕ノ裏ヶ岳,みのうらがだけ,432.3,1959
247,向山,むかいやま,426,10755
248,神山,こうやま,301.2,10682
249,魚谷山,いおだにやま,816,18503
250,桟敷ヶ岳,さじきがだけ,895.7,784
251,飯森山,いいもりやま,791,10739
252,天童山,てんどうさん,775,10738
253,岩屋山,いわややま,648.9,18491
254,惣谷山,そうたにやま,632.9,22316
255,半国高山,はんごくたかやま,669.8,10741
256,白木谷山,しらきだにやま,565.4,19596
257,十三石山,じゅうさんごくやま,495.3,10742
258,城山,しろやま,479.6,10668
259,鷹ノ巣山,たかのすやま,653.8,19879
260,朝日峯,あさひみね,688.1,10743
261,峰山,みねやま,537.4,10670
262,愛宕山,あたごやま,924,785
263,地蔵山,じぞうやま,947.3,10666
264,瓜生山,うりゅうやま,301,10691
265,吉田山,よしだやま,121,10693
266,大文字山,だいもんじやま,465.3,10696
267,如意ヶ岳,にょいがたけ,472,10695
268,釈迦谷山,しゃかだにやま,290.9,10673
269,沢山,さわやま,515.6,10674
270,桃山,ももやま,466,21073
271,吉兆寺山,きっちょうじやま,460,19059
272,鷹ヶ峰,たかがみね,260,22245
273,鷲ヶ峰,わしがみね,314,22244
274,大文字山,だいもんじやま,231,10675
275,成就山,じょうじゅさん,236,22317
276,白砂山,しらすなやま,268,19688
277,長尾山,ながおやま,295.9,22318
278,船岡山,ふなおかやま,111.6,10676
279,衣笠山,きぬがさやま,200.6,10677
280,雙ヶ岡,ならびがおか,115.8,10679
281,小倉山,おぐらやま,296,10678
282,山上ヶ峰,さんじょうがみね,482.2,22319
283,嵐山,あらしやま,382,10680
284,烏ヶ岳,からすがだけ,398,10681
285,松尾山,まつおやま,275.8,20830
286,沓掛山,くつかけやま,414.7,22320
287,大枝山,おおえやま,567.6,19793
288,老ノ坂,おいのさか,250,
289,小塩山,おしおやま,642,10609
290,ポンポン山,ぽんぽんやま,678.8,786
291,釈迦岳,しゃかだけ,630.8,10611
292,小倉山,おぐらやま,305,18798
293,天王山,てんのうざん,270,10543
294,十方山,じっぽうざん,304.3,22321
295,花山,かざん,220.9,18900
296,清水山,きよみずやま,242.2,10614
297,六条山,ろくじょうやま,201,10612
298,阿弥陀ヶ峰,あみだがみね,196,10613
299,二石山,にこくやま,239,22322
300,稲荷山,いなりやま,233,10617
301,大岩山,おおいわやま,182,10621
302,音羽山,おとわやま,593.1,723
303,千頭岳,せんずだけ,600,10620
304,行者ヶ森,ぎょうじゃがもり,440,10616
305,高塚山,たかつかやま,485,10618
306,岩間山,いわまやま,443,10629
307,経塚山,きょうづかやま,490,19081
308,本宮の峰,ほんぐうのみね,476,22323
309,天下峰,てんかほう,348,10624
310,大吉山,だいきちやま,131.6,10547
311,喜撰山,きせんやま,415.9,10549
312,大峰山,おおみねさん,506.3,10552
313,志賀良山,しがらやま,509.9,19196
314,牛塚山,うしづかやま,646.9,18513
315,三国塚,みくにづか,628,20918
316,一本木,いっぽんぎ,500.4,20166
317,茶布施,だぶせ,557.3,19965
318,三ヶ岳,みつがだけ,617.8,10494
319,クノスケ,くのすけ,585.7,19127
320,国見岳,くにみだけ,513,10495
321,御林山,ごりんやま,401.8,10492
322,鷲峰山,じゅうぶせん,682,725
323,奥岸谷山,おくがんたにやま,521.8,18764
324,艮山,うしとらやま,443.7,10484
325,高雄山,たかおさん,443,10483
326,大焼山,おおやけやま,429.2,10485
327,飯盛山,いいもりやま,474.6,19346
328,三上山,さんじょうさん,473.1,10490
329,湯谷山,ゆやのやま,381.4,10496
330,妙見山,みょうけんさん,262.8,10497
331,鳶ヶ城,とびがじょう,318.2,22324
332,笠置山,かさぎやま,288,10498
333,経塚山,きょうづかやま,324.5,19082
334,灯明寺山,とうみょうじさん,224,10417
335,大野山,おおのやま,203.8,10408
336,鳩ヶ峰,はとがみね,142.4,10544
337,甘南備山,かんなびやま,221,10476
338,鴻巣山,こうのすやま,118,10554
339,天山,てんやま,104,22325
