raw_id,name,kana,elevation,mountain_id,description
66,雲取山,くもとりやま,2017,363,
67,甲武信岳,こぶしがたけ,2475,348,
68,金峰山,きんぷさん,2599,351,
69,瑞牆山,みずがきやま,2230,350,
70,大菩薩嶺,だいぼさつれい,2057,368,
71,丹沢山,たんざわさん,1567,387,
72,富士山,ふじさん,3776,396,
73,天城山,あまぎさん,1405,404,
74,木曽駒ヶ岳,きそこまがたけ,2956,558,
75,空木岳,うつぎだけ,2864,565,
76,恵那山,えなさん,2191,574,
77,甲斐駒ヶ岳,かいこまがたけ,2967,578,
78,仙丈岳,せんじょうがたけ,3033,589,
79,鳳凰山,ほうおうさん,2841,585,
80,北岳,きただけ,3193,592,
81,間ノ岳,あいのたけ,3190,593,
82,塩見岳,しおみだけ,3052,604,
83,悪沢岳,わるさわだけ,3141,614,
84,赤石岳,あかいしだけ,3121,617,
85,聖岳,ひじりだけ,3013,623,
86,光岳,てかりだけ,2592,627,
87,白山,はくさん,2702,683,
88,荒島岳,あらしまだけ,1523,698,
89,伊吹山,いぶきやま,1377,707,
90,大台ヶ原山,おおだいがはらやま,1695,753,
91,大峰山,おおみねさん,1915,757,
92,大山,だいせん,1729,832,
93,剣山,つるぎさん,1955,906,
94,石鎚山,いしづちさん,1982,929,
95,九重山,くじゅうさん,1791,967,
96,祖母山,そぼさん,1756,1004,
97,阿蘇山,あそさん,1592,973,
98,霧島山,きりしまやま,1700,1020,
99,開聞岳,かいもんだけ,924,1033,
100,宮之浦岳,みやのうらだけ,1936,1041,
101,天塩岳,てしおだけ,1557,28,
102,石狩岳,いしかりだけ,1967,48,
103,ニペソツ山,にぺそつやま,2013,50,
104,カムイエクウチカウシ山,かむいえくうちかうしやま,1979,80,
105,ペテガリ岳,ぺてがりだけ,1736,82,
106,芦別岳,あしべつだけ,1726,65,
107,夕張岳,ゆうばりだけ,1668,67,
108,暑寒別岳,しょかんべつだけ,1491,60,
109,樽前山,たるまえさん,1041,98,
110,北海道駒ヶ岳,ほっかいどうこまがたけ,1131,117,
111,白神岳,しらかみだけ,1232,176,
112,姫神山,ひめかみさん,1123,141,
113,秋田駒ヶ岳,あきたこまがたけ,1637,173,
114,和賀岳,わがだけ,1439,192,
115,焼石岳,やけいしだけ,1547,195,
116,栗駒山,くりこまやま,1626,196,
117,神室山,かむろさん,1365,200,
118,森吉山,もりよしざん,1454,165,
119,以東岳,いとうだけ,1772,236,
120,船形山,ふながたやま,1500,208,
121,朳差岳,えぶりさしだけ,1636,242,
122,二王子岳,におうじだけ,1420,246,
123,御神楽岳,みかぐらだけ,1386,297,
124,守門岳,すもんだけ,1537,300,
125,中ノ岳,なかのだけ,2085,306,
126,八海山,はっかいさん,1778,305,
127,荒沢岳,あらさわだけ,1968,307,
128,佐武流山,さぶりゅうやま,2192,320,
129,鳥甲山,とりかぶとやま,2038,322,
130,帝釈山,たいしゃくざん,2060,286,
131,会津朝日岳,あいづあさひだけ,1624,289,
132,女峰山,にょほうさん,2483,269,
133,仙ノ倉山,せんのくらやま,2026,317,
134,白砂山,しらすなやま,2140,321,
135,岩菅山,いわすげやま,2295,325,
136,浅間隠山,あさまかくしやま,1757,336,
137,榛名山,はるなさん,1449,338,
138,妙義山,みょうぎさん,1104,340,
139,荒船山,あらふねやま,1423,341,
140,御座山,おぐらさん,2112,346,
141,武甲山,ぶこうさん,1304,359,
142,和名倉山,わなくらやま,2036,364,
143,茅ヶ岳,かやがたけ,1704,357,
144,乾徳山,けんとくさん,2031,355,
145,大岳山,おおたけさん,1266,374,
146,三ツ峠,みつとうげ,1785,392,
147,御正体山,みしょうたいやま,1681,390,
148,毛無山,けなしやま,1964,398,
149,愛鷹山,あしたかやま,1504,397,
150,天狗岳,てんぐだけ,2646,446,
151,黒姫山,くろひめやま,2053,433,
152,戸隠山,とがくしやま,1904,435,
153,飯綱山,いいづなやま,1917,436,
154,雪倉岳,ゆきくらだけ,2611,460,
155,針ノ木岳,はりのきだけ,2821,478,
156,烏帽子岳,えぼしだけ,2628,483,
157,赤牛岳,あかうしだけ,2864,487,
158,毛勝山,けかちやま,2414,493,
159,奥大日岳,おくだいにちだけ,2606,499,
160,有明山,ありあけやま,2268,523,
161,餓鬼岳,がきだけ,2647,521,
162,燕岳,つばくろだけ,2763,522,
163,大天井岳,おてんしょうだけ,2922,524,
164,霞沢岳,かすみさわだけ,2646,543,
165,鋸岳,のこぎりだけ,2685,577,
166,農鳥岳,のうとりだけ,3051,594,
167,上河内岳,かみこうちだけ,2803,624,
