raw_id,name,kana,elevation,mountain_id,description
1,西吾妻山,にしあづまやま,2035,219,
2,川桁山,かわげたやま,1413,17207,
3,磐梯山,ばんだいさん,1816,228,
4-1,猫魔ヶ岳,ねこまがたけ,1403,17239,
4-2,厩岳山,まやたけさん,1261,17240,
5,雄国山,おぐにやま,1271,17242,
6,大仏山,だいぶつやま,708,17089,
7-1,飯森山,いいもりやま（さん）,1595,249,
7-2,鉢伏山,はちぶせやま,1576,17105,
8,黒森山,くろもりやま,917,17080,
9,飯豊山,いいでさん,2105,244,
10,鳥屋山,とやさん,580,17028,
11,鏡山,かがみやま,1339,8420,
12,高陽山,こうようさん,1126,248,
13,須刈岳,すがれがだけ,438,17056,
14,飯谷山,いいたにさん,783,17030,
15,博士山,はかせやま,1482,281,
16,三坂山,みさかやま,832,16976,
17,志津倉山,しづくらやま,1234,17860,
18-1,惣山,そうやま,816,16978,
18-2,前山,まえやま,835,16979,
19,本名御神楽,ほんなみかぐら,1266,8286,
20,高森山,たかもりやま,1100,16981,
21,蒲生岳,がもうだけ,828,16885,
22,要害山,ようがいさん,705,16889,
23,浅草岳,あさくさだけ,1585,301,
24,会津朝日岳,あいづあさひだけ,1624,289,
25,御前ヶ岳,ごぜんがたけ,1233,4860,
26,明神ヶ岳,みょうじんがだけ,1074,16986,
27,奴田山（青木山）,ぬたやま,723,16989,
28,大戸岳,おおとだけ,1416,16945,
29,小野岳,おのだけ,1383,282,
30,中山,なかやま,855,4873,
31,三本槍岳,さんぼんやりだけ,1917,264,
32-1,流石山,ながれいしやま,1822,3321,
32-2,三倉山,みくらやま,1888,3322,
33,斎藤山,さいとうさん,1278,4790,
34,唐倉山,からくらやま,1176,4778,
35,大博多山,だいはだやま,1315,4767,
36,七ヶ岳,ななつがだけ,1636,283,
37,佐倉山,さぐらやま,1073,4730,
38,大嵐山,おおあれやま,1635,4697,
39,荒海山,あらかいさん,1581,284,
40-1,田代山,たしろやま,1971,285,
40-2,帝釈山,たいしゃくざん,2060,286,
41-1,三岩岳,みついわだけ,2065,4691,
41-2,窓明山,まどあけやま,1842,4715,
42,会津駒ヶ岳,あいづこまがたけ,2133,291,
43,燧ヶ岳,ひうちがたけ,2356,294,
44,萬歳楽山,まんざいらくやま,910,17399,
45,半田山,はんだやま,863,17400,
46,信夫山,しのぶやま,275,218,
47,十万劫山,じゅうまんごうやま,429,17313,
48-1,東吾妻山,ひがしあづまやま,1975,222,
48-2,一切経山,いっさいきょうざん,1949,223,
49,安達太良山,あだたらやま,1728,225,
50,額取山（安積山）,ひたいとりやま,1008,17170,
51,高旗山,たかはたやま,968,17133,
52,笠ヶ森山,かさがもりやま,1012,17134,
53,高土山,たかどやま,729,16857,
54,権太倉山,ごんたくらやま,976,16861,
55,二岐山,ふたまたやま,1544,4801,
56,大白森山,おおしろもりやま,1642,4799,
57,甲子山,かっしざん（かしやま）,1549,4797,
58,赤面山,あかづらやま,1701,3337,
59,羽山（山舟生）,はやま,457,17408,
60,霊山,りょうぜん,825,250,
61,女神山,めがみやま,599,17317,
62,花塚山,はなづかやま,918,17271,
63,木幡山,こはたさん,666,17266,
64,口太山,くちぶとやま,842,17267,
65,日山,ひやま,1057,251,
66,竜子山,たつごやま,921,17189,
67,五十人山,ごじゅうにんやま,883,17186,
68,移ヶ岳,うつしがたけ,994,17180,
69,鎌倉岳（常葉）,かまくらだけ,967,252,
70,片曽根山,かたそねやま,718,17185,
71,高柴山,たかしばやま,884,17142,
72,一盃山,いっぱいざん,856,16867,
73,宇津峰,うづみね,677,16862,
74,蓬田岳,よもぎだだけ,952,255,
75,大滝根山,おおたきねやま,1192,253,
76,羽山（神俣）,はやま,970,16873,
77,矢大臣山,やだいじんやま,964,16872,
78,鎌倉岳（竹貫）,かまくらだけ,669,16780,
79,朝日山,あさひやま,797,16757,
80,関山,せきさん,618,16771,
81,天狗山,てんぐやま,625,18210,
82,八溝山,やみぞさん,1022,260,
83,矢祭山,やまつりやま,383,16732,
84,檜山,ひやま,510,16733,
85,鹿狼山,かろうさん,429,17411,
86,塩手山,しおてやま,282,17376,
87,虎捕山,とらとりやま,705,18208,
88,野手上山,のてがみさん,628,17274,
89,国見山,くにみやま,563,17278,
90,五社山（川内）,ごしゃやま,598,16876,
91,五社山（広野）,ごしゃやま,685,16839,
92,鬼ヶ城山,おにがじょうさん,892,16871,
93,三森山,みつもりやま,656,16840,
94,二ツ箭山,ふたつやさん,709,16838,
95,水石山,みずいしやま,735,16820,
96,湯ノ岳,ゆのだけ,593,6152,
97,往生山,おうじょうさん,599,16786,
98,滝富士,たきふじ,306,16762,
99,仏具山,ぶつぐやま,670,16739,
100,明神山,みょうじんやま,751,16764,
